x_exp_width,x_man_width,x_row,x_col,x_row_depth,x_col_depth,w_exp_width,w_man_width,loc,
6,8,2,1,8,8,6,8,107,
6,8,2,1,8,8,6,8,107,
6,8,2,1,8,8,6,8,107,
6,8,2,1,8,8,6,8,107,
6,8,2,1,8,8,6,8,107,
6,8,2,1,8,8,6,8,107,
6,8,2,1,8,8,6,8,107,
8,2,2,1,8,8,8,2,107,
8,2,2,1,8,8,8,2,107,
8,2,2,1,8,8,8,2,107,
8,2,2,1,8,8,8,2,107,
8,2,2,1,8,8,8,2,107,
8,2,2,1,8,8,8,2,107,
8,2,2,1,8,8,8,2,107,
8,2,2,1,8,8,8,2,107,
8,2,2,1,8,8,8,2,107,
8,2,2,1,8,8,8,2,107,
8,2,2,1,8,8,8,2,107,
8,2,2,1,8,8,8,2,107,
8,2,2,1,8,8,8,2,107,
8,2,2,1,8,8,8,2,107,
8,2,2,1,8,8,8,2,107,
8,2,2,1,8,8,8,2,107,
8,4,2,1,8,8,8,4,107,
8,4,2,1,8,8,8,4,107,
8,4,2,1,8,8,8,4,107,
8,4,2,1,8,8,8,4,107,
8,4,2,1,8,8,8,4,107,
8,4,2,1,8,8,8,4,107,
8,4,2,1,8,8,8,4,107,
8,4,2,1,8,8,8,4,107,
8,4,2,1,8,8,8,4,107,
8,4,2,1,8,8,8,4,107,
8,4,2,1,8,8,8,4,107,
8,4,2,1,8,8,8,4,107,
8,4,2,1,8,8,8,4,107,
8,4,2,1,8,8,8,4,107,
8,4,2,1,8,8,8,4,107,
8,4,2,1,8,8,8,4,107,
8,6,2,1,8,8,8,6,107,
8,6,2,1,8,8,8,6,107,
8,6,2,1,8,8,8,6,107,
8,6,2,1,8,8,8,6,107,
8,6,2,1,8,8,8,6,107,
8,6,2,1,8,8,8,6,107,
8,6,2,1,8,8,8,6,107,
8,6,2,1,8,8,8,6,107,
8,6,2,1,8,8,8,6,107,
8,6,2,1,8,8,8,6,107,
8,6,2,1,8,8,8,6,107,
8,6,2,1,8,8,8,6,107,
8,6,2,1,8,8,8,6,107,
8,6,2,1,8,8,8,6,107,
8,6,2,1,8,8,8,6,107,
8,6,2,1,8,8,8,6,107,
8,8,2,1,8,8,8,8,107,
8,8,2,1,8,8,8,8,107,
8,8,2,1,8,8,8,8,107,
8,8,2,1,8,8,8,8,107,
8,8,2,1,8,8,8,8,107,
8,8,2,1,8,8,8,8,107,
8,8,2,1,8,8,8,8,107,
8,8,2,1,8,8,8,8,107,
8,8,2,1,8,8,8,8,107,
8,8,2,1,8,8,8,8,107,
8,8,2,1,8,8,8,8,107,
8,8,2,1,8,8,8,8,107,
8,8,2,1,8,8,8,8,107,
8,8,2,1,8,8,8,8,107,
8,8,2,1,8,8,8,8,107,
8,8,2,1,8,8,8,8,107,
2,2,2,2,8,8,2,2,147,
2,2,2,2,8,8,2,2,147,
2,2,2,2,8,8,2,2,147,
2,2,2,2,8,8,2,2,147,
2,2,2,2,8,8,2,2,147,
2,2,2,2,8,8,2,2,147,
2,2,2,2,8,8,2,2,147,
2,2,2,2,8,8,2,2,147,
2,2,2,2,8,8,2,2,147,
2,2,2,2,8,8,2,2,147,
2,2,2,2,8,8,2,2,147,
2,2,2,2,8,8,2,2,147,
2,2,2,2,8,8,2,2,147,
2,2,2,2,8,8,2,2,147,
2,2,2,2,8,8,2,2,147,
2,2,2,2,8,8,2,2,147,
2,4,2,2,8,8,2,4,147,
2,4,2,2,8,8,2,4,147,
2,4,2,2,8,8,2,4,147,
2,4,2,2,8,8,2,4,147,
2,4,2,2,8,8,2,4,147,
2,4,2,2,8,8,2,4,147,
2,4,2,2,8,8,2,4,147,
2,4,2,2,8,8,2,4,147,
2,4,2,2,8,8,2,4,147,
2,4,2,2,8,8,2,4,147,
2,4,2,2,8,8,2,4,147,
2,4,2,2,8,8,2,4,147,
2,4,2,2,8,8,2,4,147,
2,4,2,2,8,8,2,4,147,
2,4,2,2,8,8,2,4,147,
2,4,2,2,8,8,2,4,147,
2,6,2,2,8,8,2,6,147,
2,6,2,2,8,8,2,6,147,
2,6,2,2,8,8,2,6,147,
2,6,2,2,8,8,2,6,147,
2,6,2,2,8,8,2,6,147,
2,6,2,2,8,8,2,6,147,
2,6,2,2,8,8,2,6,147,
2,6,2,2,8,8,2,6,147,
2,6,2,2,8,8,2,6,147,
2,6,2,2,8,8,2,6,147,
2,6,2,2,8,8,2,6,147,
2,6,2,2,8,8,2,6,147,
2,6,2,2,8,8,2,6,147,
2,6,2,2,8,8,2,6,147,
2,6,2,2,8,8,2,6,147,
2,6,2,2,8,8,2,6,147,
2,8,2,2,8,8,2,8,147,
2,8,2,2,8,8,2,8,147,
2,8,2,2,8,8,2,8,147,
2,8,2,2,8,8,2,8,147,
2,8,2,2,8,8,2,8,147,
2,8,2,2,8,8,2,8,147,
2,8,2,2,8,8,2,8,147,
2,8,2,2,8,8,2,8,147,
2,8,2,2,8,8,2,8,147,
2,8,2,2,8,8,2,8,147,
2,8,2,2,8,8,2,8,147,
2,8,2,2,8,8,2,8,147,
2,8,2,2,8,8,2,8,147,
2,8,2,2,8,8,2,8,147,
2,8,2,2,8,8,2,8,147,
2,8,2,2,8,8,2,8,147,
4,2,2,2,8,8,4,2,147,
4,2,2,2,8,8,4,2,147,
4,2,2,2,8,8,4,2,147,
4,2,2,2,8,8,4,2,147,
4,2,2,2,8,8,4,2,147,
4,2,2,2,8,8,4,2,147,
4,2,2,2,8,8,4,2,147,
4,2,2,2,8,8,4,2,147,
4,2,2,2,8,8,4,2,147,
4,2,2,2,8,8,4,2,147,
4,2,2,2,8,8,4,2,147,
4,2,2,2,8,8,4,2,147,
4,2,2,2,8,8,4,2,147,
4,2,2,2,8,8,4,2,147,
4,2,2,2,8,8,4,2,147,
4,2,2,2,8,8,4,2,147,
4,4,2,2,8,8,4,4,147,
4,4,2,2,8,8,4,4,147,
4,4,2,2,8,8,4,4,147,
4,4,2,2,8,8,4,4,147,
4,4,2,2,8,8,4,4,147,
4,4,2,2,8,8,4,4,147,
4,4,2,2,8,8,4,4,147,
4,4,2,2,8,8,4,4,147,
4,4,2,2,8,8,4,4,147,
4,4,2,2,8,8,4,4,147,
4,4,2,2,8,8,4,4,147,
4,4,2,2,8,8,4,4,147,
4,4,2,2,8,8,4,4,147,
4,4,2,2,8,8,4,4,147,
4,4,2,2,8,8,4,4,147,
4,4,2,2,8,8,4,4,147,
4,6,2,2,8,8,4,6,147,
4,6,2,2,8,8,4,6,147,
4,6,2,2,8,8,4,6,147,
4,6,2,2,8,8,4,6,147,
4,6,2,2,8,8,4,6,147,
4,6,2,2,8,8,4,6,147,
4,6,2,2,8,8,4,6,147,
4,6,2,2,8,8,4,6,147,
4,6,2,2,8,8,4,6,147,
4,6,2,2,8,8,4,6,147,
4,6,2,2,8,8,4,6,147,
4,6,2,2,8,8,4,6,147,
4,6,2,2,8,8,4,6,147,
4,6,2,2,8,8,4,6,147,
4,6,2,2,8,8,4,6,147,
4,6,2,2,8,8,4,6,147,
4,8,2,2,8,8,4,8,147,
4,8,2,2,8,8,4,8,147,
4,8,2,2,8,8,4,8,147,
4,8,2,2,8,8,4,8,147,
4,8,2,2,8,8,4,8,147,
4,8,2,2,8,8,4,8,147,
4,8,2,2,8,8,4,8,147,
4,8,2,2,8,8,4,8,147,
4,8,2,2,8,8,4,8,147,
4,8,2,2,8,8,4,8,147,
4,8,2,2,8,8,4,8,147,
4,8,2,2,8,8,4,8,147,
4,8,2,2,8,8,4,8,147,
4,8,2,2,8,8,4,8,147,
4,8,2,2,8,8,4,8,147,
4,8,2,2,8,8,4,8,147,
6,2,2,2,8,8,6,2,147,
6,2,2,2,8,8,6,2,147,
6,2,2,2,8,8,6,2,147,
6,2,2,2,8,8,6,2,147,
6,2,2,2,8,8,6,2,147,
6,2,2,2,8,8,6,2,147,
6,2,2,2,8,8,6,2,147,
6,2,2,2,8,8,6,2,147,
6,2,2,2,8,8,6,2,147,
6,2,2,2,8,8,6,2,147,
6,2,2,2,8,8,6,2,147,
6,2,2,2,8,8,6,2,147,
6,2,2,2,8,8,6,2,147,
6,2,2,2,8,8,6,2,147,
6,2,2,2,8,8,6,2,147,
6,2,2,2,8,8,6,2,147,
6,4,2,2,8,8,6,4,147,
6,4,2,2,8,8,6,4,147,
6,4,2,2,8,8,6,4,147,
6,4,2,2,8,8,6,4,147,
6,4,2,2,8,8,6,4,147,
6,4,2,2,8,8,6,4,147,
6,4,2,2,8,8,6,4,147,
6,4,2,2,8,8,6,4,147,
6,4,2,2,8,8,6,4,147,
6,4,2,2,8,8,6,4,147,
6,4,2,2,8,8,6,4,147,
6,4,2,2,8,8,6,4,147,
6,4,2,2,8,8,6,4,147,
6,4,2,2,8,8,6,4,147,
6,4,2,2,8,8,6,4,147,
6,4,2,2,8,8,6,4,147,
6,6,2,2,8,8,6,6,147,
6,6,2,2,8,8,6,6,147,
6,6,2,2,8,8,6,6,147,
6,6,2,2,8,8,6,6,147,
6,6,2,2,8,8,6,6,147,
6,6,2,2,8,8,6,6,147,
6,6,2,2,8,8,6,6,147,
6,6,2,2,8,8,6,6,147,
6,6,2,2,8,8,6,6,147,
6,6,2,2,8,8,6,6,147,
6,6,2,2,8,8,6,6,147,
6,6,2,2,8,8,6,6,147,
6,6,2,2,8,8,6,6,147,
6,6,2,2,8,8,6,6,147,
6,6,2,2,8,8,6,6,147,
6,6,2,2,8,8,6,6,147,
6,8,2,2,8,8,6,8,147,
6,8,2,2,8,8,6,8,147,
6,8,2,2,8,8,6,8,147,
6,8,2,2,8,8,6,8,147,
6,8,2,2,8,8,6,8,147,
6,8,2,2,8,8,6,8,147,
6,8,2,2,8,8,6,8,147,
6,8,2,2,8,8,6,8,147,
6,8,2,2,8,8,6,8,147,
6,8,2,2,8,8,6,8,147,
6,8,2,2,8,8,6,8,147,
6,8,2,2,8,8,6,8,147,
6,8,2,2,8,8,6,8,147,
6,8,2,2,8,8,6,8,147,
6,8,2,2,8,8,6,8,147,
6,8,2,2,8,8,6,8,147,
8,2,2,2,8,8,8,2,147,
8,2,2,2,8,8,8,2,147,
8,2,2,2,8,8,8,2,147,
8,2,2,2,8,8,8,2,147,
8,2,2,2,8,8,8,2,147,
8,2,2,2,8,8,8,2,147,
8,2,2,2,8,8,8,2,147,
8,2,2,2,8,8,8,2,147,
8,2,2,2,8,8,8,2,147,
8,2,2,2,8,8,8,2,147,
8,2,2,2,8,8,8,2,147,
8,2,2,2,8,8,8,2,147,
8,2,2,2,8,8,8,2,147,
8,2,2,2,8,8,8,2,147,
8,2,2,2,8,8,8,2,147,
8,2,2,2,8,8,8,2,147,
8,4,2,2,8,8,8,4,147,
8,4,2,2,8,8,8,4,147,
8,4,2,2,8,8,8,4,147,
8,4,2,2,8,8,8,4,147,
8,4,2,2,8,8,8,4,147,
8,4,2,2,8,8,8,4,147,
8,4,2,2,8,8,8,4,147,
8,4,2,2,8,8,8,4,147,
8,4,2,2,8,8,8,4,147,
8,4,2,2,8,8,8,4,147,
8,4,2,2,8,8,8,4,147,
8,4,2,2,8,8,8,4,147,
8,4,2,2,8,8,8,4,147,
8,4,2,2,8,8,8,4,147,
8,4,2,2,8,8,8,4,147,
8,4,2,2,8,8,8,4,147,
8,6,2,2,8,8,8,6,147,
8,6,2,2,8,8,8,6,147,
8,6,2,2,8,8,8,6,147,
8,6,2,2,8,8,8,6,147,
8,6,2,2,8,8,8,6,147,
8,6,2,2,8,8,8,6,147,
8,6,2,2,8,8,8,6,147,
8,6,2,2,8,8,8,6,147,
8,6,2,2,8,8,8,6,147,
8,6,2,2,8,8,8,6,147,
8,6,2,2,8,8,8,6,147,
8,6,2,2,8,8,8,6,147,
8,6,2,2,8,8,8,6,147,
8,6,2,2,8,8,8,6,147,
8,6,2,2,8,8,8,6,147,
8,6,2,2,8,8,8,6,147,
8,8,2,2,8,8,8,8,147,
8,8,2,2,8,8,8,8,147,
8,8,2,2,8,8,8,8,147,
8,8,2,2,8,8,8,8,147,
8,8,2,2,8,8,8,8,147,
8,8,2,2,8,8,8,8,147,
8,8,2,2,8,8,8,8,147,
8,8,2,2,8,8,8,8,147,
8,8,2,2,8,8,8,8,147,
8,8,2,2,8,8,8,8,147,
8,8,2,2,8,8,8,8,147,
8,8,2,2,8,8,8,8,147,
8,8,2,2,8,8,8,8,147,
8,8,2,2,8,8,8,8,147,
8,8,2,2,8,8,8,8,147,
8,8,2,2,8,8,8,8,147,
2,2,2,4,8,8,2,2,227,
2,2,2,4,8,8,2,2,227,
2,2,2,4,8,8,2,2,227,
2,2,2,4,8,8,2,2,227,
2,2,2,4,8,8,2,2,227,
2,2,2,4,8,8,2,2,227,
2,2,2,4,8,8,2,2,227,
2,2,2,4,8,8,2,2,227,
2,2,2,4,8,8,2,2,227,
2,2,2,4,8,8,2,2,227,
2,2,2,4,8,8,2,2,227,
2,2,2,4,8,8,2,2,227,
2,2,2,4,8,8,2,2,227,
2,2,2,4,8,8,2,2,227,
2,2,2,4,8,8,2,2,227,
2,2,2,4,8,8,2,2,227,
2,4,2,4,8,8,2,4,227,
2,4,2,4,8,8,2,4,227,
2,4,2,4,8,8,2,4,227,
2,4,2,4,8,8,2,4,227,
2,4,2,4,8,8,2,4,227,
2,4,2,4,8,8,2,4,227,
2,4,2,4,8,8,2,4,227,
2,4,2,4,8,8,2,4,227,
2,4,2,4,8,8,2,4,227,
2,4,2,4,8,8,2,4,227,
2,4,2,4,8,8,2,4,227,
2,4,2,4,8,8,2,4,227,
2,4,2,4,8,8,2,4,227,
2,4,2,4,8,8,2,4,227,
2,4,2,4,8,8,2,4,227,
2,4,2,4,8,8,2,4,227,
2,6,2,4,8,8,2,6,227,
2,6,2,4,8,8,2,6,227,
2,6,2,4,8,8,2,6,227,
2,6,2,4,8,8,2,6,227,
2,6,2,4,8,8,2,6,227,
2,6,2,4,8,8,2,6,227,
2,6,2,4,8,8,2,6,227,
2,6,2,4,8,8,2,6,227,
2,6,2,4,8,8,2,6,227,
2,6,2,4,8,8,2,6,227,
2,6,2,4,8,8,2,6,227,
2,6,2,4,8,8,2,6,227,
2,6,2,4,8,8,2,6,227,
2,6,2,4,8,8,2,6,227,
2,6,2,4,8,8,2,6,227,
2,6,2,4,8,8,2,6,227,
2,8,2,4,8,8,2,8,227,
2,8,2,4,8,8,2,8,227,
2,8,2,4,8,8,2,8,227,
2,8,2,4,8,8,2,8,227,
2,8,2,4,8,8,2,8,227,
2,8,2,4,8,8,2,8,227,
2,8,2,4,8,8,2,8,227,
2,8,2,4,8,8,2,8,227,
2,8,2,4,8,8,2,8,227,
2,8,2,4,8,8,2,8,227,
2,8,2,4,8,8,2,8,227,
2,8,2,4,8,8,2,8,227,
2,8,2,4,8,8,2,8,227,
2,8,2,4,8,8,2,8,227,
2,8,2,4,8,8,2,8,227,
2,8,2,4,8,8,2,8,227,
4,2,2,4,8,8,4,2,227,
4,2,2,4,8,8,4,2,227,
4,2,2,4,8,8,4,2,227,
4,2,2,4,8,8,4,2,227,
4,2,2,4,8,8,4,2,227,
4,2,2,4,8,8,4,2,227,
4,2,2,4,8,8,4,2,227,
4,2,2,4,8,8,4,2,227,
4,2,2,4,8,8,4,2,227,
4,2,2,4,8,8,4,2,227,
4,2,2,4,8,8,4,2,227,
4,2,2,4,8,8,4,2,227,
4,2,2,4,8,8,4,2,227,
4,2,2,4,8,8,4,2,227,
4,2,2,4,8,8,4,2,227,
4,2,2,4,8,8,4,2,227,
4,4,2,4,8,8,4,4,227,
4,4,2,4,8,8,4,4,227,
4,4,2,4,8,8,4,4,227,
4,4,2,4,8,8,4,4,227,
4,4,2,4,8,8,4,4,227,
4,4,2,4,8,8,4,4,227,
4,4,2,4,8,8,4,4,227,
4,4,2,4,8,8,4,4,227,
4,4,2,4,8,8,4,4,227,
4,4,2,4,8,8,4,4,227,
4,4,2,4,8,8,4,4,227,
4,4,2,4,8,8,4,4,227,
4,4,2,4,8,8,4,4,227,
4,4,2,4,8,8,4,4,227,
4,4,2,4,8,8,4,4,227,
4,4,2,4,8,8,4,4,227,
4,6,2,4,8,8,4,6,227,
4,6,2,4,8,8,4,6,227,
4,6,2,4,8,8,4,6,227,
4,6,2,4,8,8,4,6,227,
4,6,2,4,8,8,4,6,227,
4,6,2,4,8,8,4,6,227,
4,6,2,4,8,8,4,6,227,
4,6,2,4,8,8,4,6,227,
4,6,2,4,8,8,4,6,227,
4,6,2,4,8,8,4,6,227,
4,6,2,4,8,8,4,6,227,
4,6,2,4,8,8,4,6,227,
4,6,2,4,8,8,4,6,227,
4,6,2,4,8,8,4,6,227,
4,6,2,4,8,8,4,6,227,
4,6,2,4,8,8,4,6,227,
4,8,2,4,8,8,4,8,227,
4,8,2,4,8,8,4,8,227,
4,8,2,4,8,8,4,8,227,
4,8,2,4,8,8,4,8,227,
4,8,2,4,8,8,4,8,227,
4,8,2,4,8,8,4,8,227,
4,8,2,4,8,8,4,8,227,
4,8,2,4,8,8,4,8,227,
4,8,2,4,8,8,4,8,227,
4,8,2,4,8,8,4,8,227,
4,8,2,4,8,8,4,8,227,
4,8,2,4,8,8,4,8,227,
4,8,2,4,8,8,4,8,227,
4,8,2,4,8,8,4,8,227,
4,8,2,4,8,8,4,8,227,
4,8,2,4,8,8,4,8,227,
6,2,2,4,8,8,6,2,227,
6,2,2,4,8,8,6,2,227,
6,2,2,4,8,8,6,2,227,
6,2,2,4,8,8,6,2,227,
6,2,2,4,8,8,6,2,227,
6,2,2,4,8,8,6,2,227,
6,2,2,4,8,8,6,2,227,
6,2,2,4,8,8,6,2,227,
6,2,2,4,8,8,6,2,227,
6,2,2,4,8,8,6,2,227,
6,2,2,4,8,8,6,2,227,
6,2,2,4,8,8,6,2,227,
6,2,2,4,8,8,6,2,227,
6,2,2,4,8,8,6,2,227,
6,2,2,4,8,8,6,2,227,
6,2,2,4,8,8,6,2,227,
6,4,2,4,8,8,6,4,227,
6,4,2,4,8,8,6,4,227,
6,4,2,4,8,8,6,4,227,
6,4,2,4,8,8,6,4,227,
6,4,2,4,8,8,6,4,227,
6,4,2,4,8,8,6,4,227,
6,4,2,4,8,8,6,4,227,
6,4,2,4,8,8,6,4,227,
6,4,2,4,8,8,6,4,227,
6,4,2,4,8,8,6,4,227,
6,4,2,4,8,8,6,4,227,
6,4,2,4,8,8,6,4,227,
6,4,2,4,8,8,6,4,227,
6,4,2,4,8,8,6,4,227,
6,4,2,4,8,8,6,4,227,
6,4,2,4,8,8,6,4,227,
6,6,2,4,8,8,6,6,227,
6,6,2,4,8,8,6,6,227,
6,6,2,4,8,8,6,6,227,
6,6,2,4,8,8,6,6,227,
6,6,2,4,8,8,6,6,227,
6,6,2,4,8,8,6,6,227,
6,6,2,4,8,8,6,6,227,
6,6,2,4,8,8,6,6,227,
6,6,2,4,8,8,6,6,227,
6,6,2,4,8,8,6,6,227,
6,6,2,4,8,8,6,6,227,
6,6,2,4,8,8,6,6,227,
6,6,2,4,8,8,6,6,227,
6,6,2,4,8,8,6,6,227,
6,6,2,4,8,8,6,6,227,
6,6,2,4,8,8,6,6,227,
6,8,2,4,8,8,6,8,227,
6,8,2,4,8,8,6,8,227,
6,8,2,4,8,8,6,8,227,
6,8,2,4,8,8,6,8,227,
6,8,2,4,8,8,6,8,227,
6,8,2,4,8,8,6,8,227,
6,8,2,4,8,8,6,8,227,
6,8,2,4,8,8,6,8,227,
6,8,2,4,8,8,6,8,227,
6,8,2,4,8,8,6,8,227,
6,8,2,4,8,8,6,8,227,
6,8,2,4,8,8,6,8,227,
6,8,2,4,8,8,6,8,227,
6,8,2,4,8,8,6,8,227,
6,8,2,4,8,8,6,8,227,
6,8,2,4,8,8,6,8,227,
8,2,2,4,8,8,8,2,227,
8,2,2,4,8,8,8,2,227,
8,2,2,4,8,8,8,2,227,
8,2,2,4,8,8,8,2,227,
8,2,2,4,8,8,8,2,227,
8,2,2,4,8,8,8,2,227,
8,2,2,4,8,8,8,2,227,
8,2,2,4,8,8,8,2,227,
8,2,2,4,8,8,8,2,227,
8,2,2,4,8,8,8,2,227,
8,2,2,4,8,8,8,2,227,
8,2,2,4,8,8,8,2,227,
8,2,2,4,8,8,8,2,227,
8,2,2,4,8,8,8,2,227,
8,2,2,4,8,8,8,2,227,
8,2,2,4,8,8,8,2,227,
8,4,2,4,8,8,8,4,227,
8,4,2,4,8,8,8,4,227,
8,4,2,4,8,8,8,4,227,
8,4,2,4,8,8,8,4,227,
8,4,2,4,8,8,8,4,227,
8,4,2,4,8,8,8,4,227,
8,4,2,4,8,8,8,4,227,
8,4,2,4,8,8,8,4,227,
8,4,2,4,8,8,8,4,227,
8,4,2,4,8,8,8,4,227,
8,4,2,4,8,8,8,4,227,
8,4,2,4,8,8,8,4,227,
8,4,2,4,8,8,8,4,227,
8,4,2,4,8,8,8,4,227,
8,4,2,4,8,8,8,4,227,
8,4,2,4,8,8,8,4,227,
8,6,2,4,8,8,8,6,227,
8,6,2,4,8,8,8,6,227,
8,6,2,4,8,8,8,6,227,
8,6,2,4,8,8,8,6,227,
8,6,2,4,8,8,8,6,227,
8,6,2,4,8,8,8,6,227,
8,6,2,4,8,8,8,6,227,
8,6,2,4,8,8,8,6,227,
8,6,2,4,8,8,8,6,227,
8,6,2,4,8,8,8,6,227,
8,6,2,4,8,8,8,6,227,
8,6,2,4,8,8,8,6,227,
8,6,2,4,8,8,8,6,227,
8,6,2,4,8,8,8,6,227,
8,6,2,4,8,8,8,6,227,
8,6,2,4,8,8,8,6,227,
8,8,2,4,8,8,8,8,227,
8,8,2,4,8,8,8,8,227,
8,8,2,4,8,8,8,8,227,
8,8,2,4,8,8,8,8,227,
8,8,2,4,8,8,8,8,227,
8,8,2,4,8,8,8,8,227,
8,8,2,4,8,8,8,8,227,
8,8,2,4,8,8,8,8,227,
8,8,2,4,8,8,8,8,227,
8,8,2,4,8,8,8,8,227,
8,8,2,4,8,8,8,8,227,
8,8,2,4,8,8,8,8,227,
8,8,2,4,8,8,8,8,227,
8,8,2,4,8,8,8,8,227,
8,8,2,4,8,8,8,8,227,
8,8,2,4,8,8,8,8,227,
2,2,2,6,8,8,2,2,307,
2,2,2,6,8,8,2,2,307,
2,2,2,6,8,8,2,2,307,
2,2,2,6,8,8,2,2,307,
2,2,2,6,8,8,2,2,307,
2,2,2,6,8,8,2,2,307,
2,2,2,6,8,8,2,2,307,
2,2,2,6,8,8,2,2,307,
2,2,2,6,8,8,2,2,307,
2,2,2,6,8,8,2,2,307,
2,2,2,6,8,8,2,2,307,
2,2,2,6,8,8,2,2,307,
2,2,2,6,8,8,2,2,307,
2,2,2,6,8,8,2,2,307,
2,2,2,6,8,8,2,2,307,
2,2,2,6,8,8,2,2,307,
2,4,2,6,8,8,2,4,307,
2,4,2,6,8,8,2,4,307,
2,4,2,6,8,8,2,4,307,
2,4,2,6,8,8,2,4,307,
2,4,2,6,8,8,2,4,307,
2,4,2,6,8,8,2,4,307,
2,4,2,6,8,8,2,4,307,
2,4,2,6,8,8,2,4,307,
2,4,2,6,8,8,2,4,307,
2,4,2,6,8,8,2,4,307,
2,4,2,6,8,8,2,4,307,
2,4,2,6,8,8,2,4,307,
2,4,2,6,8,8,2,4,307,
2,4,2,6,8,8,2,4,307,
2,4,2,6,8,8,2,4,307,
2,4,2,6,8,8,2,4,307,
2,6,2,6,8,8,2,6,307,
2,6,2,6,8,8,2,6,307,
2,6,2,6,8,8,2,6,307,
2,6,2,6,8,8,2,6,307,
2,6,2,6,8,8,2,6,307,
2,6,2,6,8,8,2,6,307,
2,6,2,6,8,8,2,6,307,
2,6,2,6,8,8,2,6,307,
2,6,2,6,8,8,2,6,307,
2,6,2,6,8,8,2,6,307,
2,6,2,6,8,8,2,6,307,
2,6,2,6,8,8,2,6,307,
2,6,2,6,8,8,2,6,307,
2,6,2,6,8,8,2,6,307,
2,6,2,6,8,8,2,6,307,
2,6,2,6,8,8,2,6,307,
2,8,2,6,8,8,2,8,307,
2,8,2,6,8,8,2,8,307,
2,8,2,6,8,8,2,8,307,
2,8,2,6,8,8,2,8,307,
2,8,2,6,8,8,2,8,307,
2,8,2,6,8,8,2,8,307,
2,8,2,6,8,8,2,8,307,
2,8,2,6,8,8,2,8,307,
2,8,2,6,8,8,2,8,307,
2,8,2,6,8,8,2,8,307,
2,8,2,6,8,8,2,8,307,
2,8,2,6,8,8,2,8,307,
2,8,2,6,8,8,2,8,307,
2,8,2,6,8,8,2,8,307,
2,8,2,6,8,8,2,8,307,
2,8,2,6,8,8,2,8,307,
4,2,2,6,8,8,4,2,307,
4,2,2,6,8,8,4,2,307,
4,2,2,6,8,8,4,2,307,
4,2,2,6,8,8,4,2,307,
4,2,2,6,8,8,4,2,307,
4,2,2,6,8,8,4,2,307,
4,2,2,6,8,8,4,2,307,
4,2,2,6,8,8,4,2,307,
4,2,2,6,8,8,4,2,307,
4,2,2,6,8,8,4,2,307,
4,2,2,6,8,8,4,2,307,
4,2,2,6,8,8,4,2,307,
4,2,2,6,8,8,4,2,307,
4,2,2,6,8,8,4,2,307,
4,2,2,6,8,8,4,2,307,
4,2,2,6,8,8,4,2,307,
4,4,2,6,8,8,4,4,307,
4,4,2,6,8,8,4,4,307,
4,4,2,6,8,8,4,4,307,
4,4,2,6,8,8,4,4,307,
4,4,2,6,8,8,4,4,307,
4,4,2,6,8,8,4,4,307,
4,4,2,6,8,8,4,4,307,
4,4,2,6,8,8,4,4,307,
4,4,2,6,8,8,4,4,307,
4,4,2,6,8,8,4,4,307,
4,4,2,6,8,8,4,4,307,
4,4,2,6,8,8,4,4,307,
4,4,2,6,8,8,4,4,307,
4,4,2,6,8,8,4,4,307,
4,4,2,6,8,8,4,4,307,
4,4,2,6,8,8,4,4,307,
4,6,2,6,8,8,4,6,307,
4,6,2,6,8,8,4,6,307,
4,6,2,6,8,8,4,6,307,
4,6,2,6,8,8,4,6,307,
4,6,2,6,8,8,4,6,307,
4,6,2,6,8,8,4,6,307,
4,6,2,6,8,8,4,6,307,
4,6,2,6,8,8,4,6,307,
4,6,2,6,8,8,4,6,307,
4,6,2,6,8,8,4,6,307,
4,6,2,6,8,8,4,6,307,
4,6,2,6,8,8,4,6,307,
4,6,2,6,8,8,4,6,307,
4,6,2,6,8,8,4,6,307,
4,6,2,6,8,8,4,6,307,
4,6,2,6,8,8,4,6,307,
4,8,2,6,8,8,4,8,307,
4,8,2,6,8,8,4,8,307,
4,8,2,6,8,8,4,8,307,
4,8,2,6,8,8,4,8,307,
4,8,2,6,8,8,4,8,307,
4,8,2,6,8,8,4,8,307,
4,8,2,6,8,8,4,8,307,
4,8,2,6,8,8,4,8,307,
4,8,2,6,8,8,4,8,307,
4,8,2,6,8,8,4,8,307,
4,8,2,6,8,8,4,8,307,
4,8,2,6,8,8,4,8,307,
4,8,2,6,8,8,4,8,307,
4,8,2,6,8,8,4,8,307,
4,8,2,6,8,8,4,8,307,
4,8,2,6,8,8,4,8,307,
6,2,2,6,8,8,6,2,307,
6,2,2,6,8,8,6,2,307,
6,2,2,6,8,8,6,2,307,
6,2,2,6,8,8,6,2,307,
6,2,2,6,8,8,6,2,307,
6,2,2,6,8,8,6,2,307,
6,2,2,6,8,8,6,2,307,
6,2,2,6,8,8,6,2,307,
6,2,2,6,8,8,6,2,307,
6,2,2,6,8,8,6,2,307,
6,2,2,6,8,8,6,2,307,
6,2,2,6,8,8,6,2,307,
6,2,2,6,8,8,6,2,307,
6,2,2,6,8,8,6,2,307,
6,2,2,6,8,8,6,2,307,
6,2,2,6,8,8,6,2,307,
6,4,2,6,8,8,6,4,307,
6,4,2,6,8,8,6,4,307,
6,4,2,6,8,8,6,4,307,
6,4,2,6,8,8,6,4,307,
6,4,2,6,8,8,6,4,307,
6,4,2,6,8,8,6,4,307,
6,4,2,6,8,8,6,4,307,
