x_width,x_frac_width,x_row,x_col,x_row_depth,x_col_depth,w_width,w_frac_width,w_row,w_col,w_row_depth,w_col_depth,latency_min,latency_max,clock_period,bram,dsp,ff,lut,uram,
8,1,3,1,8,8,1,1,4,3,8,8,516,516,2.855,0,0,324,1063,0,
8,1,3,1,8,8,2,1,4,3,8,8,520,520,2.834,0,14,612,1081,0,
8,1,3,1,8,8,3,1,4,3,8,8,520,520,2.846,0,14,652,1112,0,
8,1,3,1,8,8,4,1,4,3,8,8,520,520,2.846,0,14,668,1119,0,
8,1,3,1,8,8,5,1,4,3,8,8,520,520,2.862,0,14,732,1174,0,
8,1,3,1,8,8,6,1,4,3,8,8,520,520,2.862,0,14,748,1181,0,
8,1,3,1,8,8,7,1,4,3,8,8,520,520,2.862,0,14,764,1188,0,
8,1,3,1,8,8,8,1,4,3,8,8,520,520,2.862,0,14,780,1195,0,
1,1,3,2,8,8,1,1,1,3,8,8,515,515,2.77,0,0,63,400,0,
1,1,3,2,8,8,2,1,1,3,8,8,516,516,2.559,0,0,76,482,0,
1,1,3,2,8,8,3,1,1,3,8,8,516,516,2.865,0,0,92,521,0,
1,1,3,2,8,8,4,1,1,3,8,8,516,516,2.906,0,0,105,555,0,
1,1,3,2,8,8,5,1,1,3,8,8,516,516,2.801,0,0,124,622,0,
1,1,3,2,8,8,6,1,1,3,8,8,516,516,2.801,0,0,128,657,0,
1,1,3,2,8,8,7,1,1,3,8,8,516,516,2.8,0,0,132,692,0,
1,1,3,2,8,8,8,1,1,3,8,8,516,516,2.826,0,0,152,719,0,
1,1,3,2,8,8,1,1,2,3,8,8,515,515,2.77,0,0,79,556,0,
1,1,3,2,8,8,2,1,2,3,8,8,516,516,2.559,0,0,102,737,0,
1,1,3,2,8,8,3,1,2,3,8,8,516,516,2.865,0,0,139,830,0,
1,1,3,2,8,8,4,1,2,3,8,8,516,516,2.906,0,0,160,914,0,
1,1,3,2,8,8,5,1,2,3,8,8,516,516,2.801,0,0,182,1059,0,
1,1,3,2,8,8,6,1,2,3,8,8,516,516,2.857,0,0,188,1137,0,
1,1,3,2,8,8,7,1,2,3,8,8,516,516,2.916,0,0,218,1206,0,
1,1,3,2,8,8,8,1,2,3,8,8,516,516,2.905,0,0,258,1258,0,
1,1,3,2,8,8,1,1,3,3,8,8,515,515,2.77,0,0,95,705,0,
1,1,3,2,8,8,2,1,3,3,8,8,516,516,2.559,0,0,128,985,0,
1,1,3,2,8,8,3,1,3,3,8,8,516,516,2.865,0,0,189,1123,0,
1,1,3,2,8,8,4,1,3,3,8,8,516,516,2.906,0,0,215,1266,0,
1,1,3,2,8,8,5,1,3,3,8,8,516,516,2.801,0,0,256,1486,0,
1,1,3,2,8,8,6,1,3,3,8,8,516,516,2.857,0,0,266,1608,0,
1,1,3,2,8,8,7,1,3,3,8,8,516,516,2.916,0,0,310,1722,0,
1,1,3,2,8,8,8,1,3,3,8,8,516,516,2.905,0,0,371,1801,0,
1,1,3,2,8,8,1,1,4,3,8,8,515,515,2.77,0,0,111,854,0,
1,1,3,2,8,8,2,1,4,3,8,8,516,516,2.559,0,0,154,1233,0,
1,1,3,2,8,8,3,1,4,3,8,8,516,516,2.865,0,0,239,1416,0,
1,1,3,2,8,8,4,1,4,3,8,8,516,516,2.906,0,0,270,1618,0,
1,1,3,2,8,8,5,1,4,3,8,8,516,516,2.801,0,0,320,1916,0,
1,1,3,2,8,8,6,1,4,3,8,8,516,516,2.857,0,0,333,2081,0,
1,1,3,2,8,8,7,1,4,3,8,8,516,516,2.916,0,0,410,2229,0,
1,1,3,2,8,8,8,1,4,3,8,8,516,516,2.905,0,0,493,2335,0,
2,1,3,2,8,8,1,1,1,3,8,8,516,516,2.404,0,0,82,525,0,
2,1,3,2,8,8,2,1,1,3,8,8,516,516,2.776,0,0,84,497,0,
2,1,3,2,8,8,3,1,1,3,8,8,519,519,2.78,0,6,274,500,0,
2,1,3,2,8,8,4,1,1,3,8,8,519,519,2.779,0,6,283,510,0,
2,1,3,2,8,8,5,1,1,3,8,8,519,519,2.779,0,6,304,538,0,
2,1,3,2,8,8,6,1,1,3,8,8,519,519,2.778,0,6,313,554,0,
2,1,3,2,8,8,7,1,1,3,8,8,519,519,2.788,0,6,338,594,0,
2,1,3,2,8,8,8,1,1,3,8,8,520,520,2.433,0,6,369,612,0,
2,1,3,2,8,8,1,1,2,3,8,8,516,516,2.404,0,0,108,720,0,
2,1,3,2,8,8,2,1,2,3,8,8,516,516,2.776,0,0,112,760,0,
2,1,3,2,8,8,3,1,2,3,8,8,519,519,2.78,0,10,382,774,0,
2,1,3,2,8,8,4,1,2,3,8,8,519,519,2.779,0,10,405,815,0,
2,1,3,2,8,8,5,1,2,3,8,8,519,519,2.779,0,10,452,901,0,
2,1,3,2,8,8,6,1,2,3,8,8,519,519,2.778,0,10,451,959,0,
2,1,3,2,8,8,7,1,2,3,8,8,519,519,2.788,0,10,503,1055,0,
2,1,3,2,8,8,8,1,2,3,8,8,520,520,2.433,0,10,633,1127,0,
2,1,3,2,8,8,1,1,3,3,8,8,516,516,2.404,0,0,134,908,0,
2,1,3,2,8,8,2,1,3,3,8,8,516,516,2.776,0,0,140,1016,0,
2,1,3,2,8,8,3,1,3,3,8,8,519,519,2.78,0,14,467,1032,0,
2,1,3,2,8,8,4,1,3,3,8,8,519,519,2.779,0,14,499,1104,0,
2,1,3,2,8,8,5,1,3,3,8,8,519,519,2.779,0,14,567,1248,0,
2,1,3,2,8,8,6,1,3,3,8,8,519,519,2.778,0,14,599,1348,0,
2,1,3,2,8,8,7,1,3,3,8,8,519,519,2.788,0,14,679,1500,0,
2,1,3,2,8,8,8,1,3,3,8,8,520,520,2.433,0,14,909,1647,0,
2,1,3,2,8,8,1,1,4,3,8,8,516,516,2.404,0,0,160,1096,0,
2,1,3,2,8,8,2,1,4,3,8,8,516,516,2.776,0,0,168,1272,0,
2,1,3,2,8,8,3,1,4,3,8,8,519,519,2.78,0,18,572,1290,0,
2,1,3,2,8,8,4,1,4,3,8,8,519,519,2.779,0,18,617,1393,0,
2,1,3,2,8,8,5,1,4,3,8,8,519,519,2.779,0,18,710,1595,0,
2,1,3,2,8,8,6,1,4,3,8,8,519,519,2.778,0,18,747,1733,0,
2,1,3,2,8,8,7,1,4,3,8,8,519,519,2.788,0,18,855,1931,0,
2,1,3,2,8,8,8,1,4,3,8,8,520,520,2.433,0,18,1185,2167,0,
3,1,3,2,8,8,1,1,1,3,8,8,516,516,2.404,0,0,90,578,0,
3,1,3,2,8,8,2,1,1,3,8,8,519,519,2.78,0,6,274,503,0,
3,1,3,2,8,8,3,1,1,3,8,8,519,519,2.779,0,6,292,522,0,
3,1,3,2,8,8,4,1,1,3,8,8,519,519,2.779,0,6,302,532,0,
3,1,3,2,8,8,5,1,1,3,8,8,519,519,2.778,0,6,324,560,0,
3,1,3,2,8,8,6,1,1,3,8,8,519,519,2.788,0,6,344,583,0,
3,1,3,2,8,8,7,1,1,3,8,8,520,520,2.433,0,6,375,607,0,
3,1,3,2,8,8,8,1,1,3,8,8,520,520,2.433,0,6,394,634,0,
3,1,3,2,8,8,1,1,2,3,8,8,516,516,2.404,0,0,118,814,0,
3,1,3,2,8,8,2,1,2,3,8,8,519,519,2.78,0,10,375,762,0,
3,1,3,2,8,8,3,1,2,3,8,8,519,519,2.779,0,10,410,794,0,
3,1,3,2,8,8,4,1,2,3,8,8,519,519,2.779,0,10,433,835,0,
3,1,3,2,8,8,5,1,2,3,8,8,519,519,2.778,0,10,480,921,0,
3,1,3,2,8,8,6,1,2,3,8,8,519,519,2.788,0,10,508,995,0,
3,1,3,2,8,8,7,1,2,3,8,8,520,520,2.433,0,10,658,1127,0,
3,1,3,2,8,8,8,1,2,3,8,8,520,520,2.433,0,10,656,1131,0,
3,1,3,2,8,8,1,1,3,3,8,8,516,516,2.404,0,0,146,1043,0,
3,1,3,2,8,8,2,1,3,3,8,8,519,519,2.78,0,14,454,1014,0,
3,1,3,2,8,8,3,1,3,3,8,8,519,519,2.779,0,14,504,1068,0,
3,1,3,2,8,8,4,1,3,3,8,8,519,519,2.779,0,14,536,1140,0,
3,1,3,2,8,8,5,1,3,3,8,8,519,519,2.778,0,14,604,1284,0,
3,1,3,2,8,8,6,1,3,3,8,8,519,519,2.788,0,14,684,1400,0,
3,1,3,2,8,8,7,1,3,3,8,8,520,520,2.433,0,14,954,1640,0,
3,1,3,2,8,8,8,1,3,3,8,8,520,520,2.433,0,14,940,1651,0,
3,1,3,2,8,8,1,1,4,3,8,8,516,516,2.404,0,0,174,1272,0,
3,1,3,2,8,8,2,1,4,3,8,8,519,519,2.78,0,18,553,1266,0,
3,1,3,2,8,8,3,1,4,3,8,8,519,519,2.779,0,18,622,1342,0,
3,1,3,2,8,8,4,1,4,3,8,8,519,519,2.779,0,18,667,1445,0,
3,1,3,2,8,8,5,1,4,3,8,8,519,519,2.778,0,18,760,1647,0,
3,1,3,2,8,8,6,1,4,3,8,8,519,519,2.788,0,18,860,1801,0,
3,1,3,2,8,8,7,1,4,3,8,8,520,520,2.433,0,18,1250,2139,0,
3,1,3,2,8,8,8,1,4,3,8,8,520,520,2.433,0,18,1224,2171,0,
4,1,3,2,8,8,1,1,1,3,8,8,516,516,2.575,0,0,106,613,0,
4,1,3,2,8,8,2,1,1,3,8,8,519,519,2.779,0,6,285,513,0,
4,1,3,2,8,8,3,1,1,3,8,8,519,519,2.779,0,6,300,523,0,
4,1,3,2,8,8,4,1,1,3,8,8,519,519,2.778,0,6,309,527,0,
4,1,3,2,8,8,5,1,1,3,8,8,519,519,2.788,0,6,346,571,0,
4,1,3,2,8,8,6,1,1,3,8,8,520,520,2.433,0,6,377,587,0,
4,1,3,2,8,8,7,1,1,3,8,8,520,520,2.433,0,6,388,611,0,
4,1,3,2,8,8,8,1,1,3,8,8,520,520,2.433,0,6,399,629,0,
4,1,3,2,8,8,1,1,2,3,8,8,516,516,2.575,0,0,144,890,0,
4,1,3,2,8,8,2,1,2,3,8,8,519,519,2.779,0,10,403,803,0,
4,1,3,2,8,8,3,1,2,3,8,8,519,519,2.779,0,10,438,835,0,
4,1,3,2,8,8,4,1,2,3,8,8,519,519,2.778,0,10,461,855,0,
4,1,3,2,8,8,5,1,2,3,8,8,519,519,2.788,0,10,540,957,0,
4,1,3,2,8,8,6,1,2,3,8,8,520,520,2.433,0,10,663,1067,0,
4,1,3,2,8,8,7,1,2,3,8,8,520,520,2.433,0,10,683,1131,0,
4,1,3,2,8,8,8,1,2,3,8,8,520,520,2.433,0,10,679,1139,0,
4,1,3,2,8,8,1,1,3,3,8,8,516,516,2.575,0,0,182,1160,0,
4,1,3,2,8,8,2,1,3,3,8,8,519,519,2.779,0,14,491,1086,0,
4,1,3,2,8,8,3,1,3,3,8,8,519,519,2.779,0,14,541,1140,0,
4,1,3,2,8,8,4,1,3,3,8,8,519,519,2.778,0,14,573,1176,0,
4,1,3,2,8,8,5,1,3,3,8,8,519,519,2.788,0,14,689,1336,0,
4,1,3,2,8,8,6,1,3,3,8,8,520,520,2.433,0,14,959,1540,0,
4,1,3,2,8,8,7,1,3,3,8,8,520,520,2.433,0,14,989,1644,0,
4,1,3,2,8,8,8,1,3,3,8,8,520,520,2.433,0,14,971,1663,0,
4,1,3,2,8,8,1,1,4,3,8,8,516,516,2.575,0,0,220,1430,0,
4,1,3,2,8,8,2,1,4,3,8,8,519,519,2.779,0,18,603,1369,0,
4,1,3,2,8,8,3,1,4,3,8,8,519,519,2.779,0,18,672,1445,0,
4,1,3,2,8,8,4,1,4,3,8,8,519,519,2.778,0,18,717,1497,0,
4,1,3,2,8,8,5,1,4,3,8,8,519,519,2.788,0,18,874,1715,0,
4,1,3,2,8,8,6,1,4,3,8,8,520,520,2.433,0,18,1255,2009,0,
4,1,3,2,8,8,7,1,4,3,8,8,520,520,2.433,0,18,1295,2143,0,
4,1,3,2,8,8,8,1,4,3,8,8,520,520,2.433,0,18,1263,2187,0,
5,1,3,2,8,8,1,1,1,3,8,8,516,516,2.689,0,0,114,653,0,
5,1,3,2,8,8,2,1,1,3,8,8,519,519,2.779,0,6,299,529,0,
5,1,3,2,8,8,3,1,1,3,8,8,519,519,2.778,0,6,314,539,0,
5,1,3,2,8,8,4,1,1,3,8,8,519,519,2.788,0,6,339,559,0,
5,1,3,2,8,8,5,1,1,3,8,8,520,520,2.433,0,6,382,575,0,
5,1,3,2,8,8,6,1,1,3,8,8,520,520,2.433,0,6,393,591,0,
5,1,3,2,8,8,7,1,1,3,8,8,520,520,2.433,0,6,404,615,0,
5,1,3,2,8,8,8,1,1,3,8,8,520,520,2.433,0,6,415,633,0,
5,1,3,2,8,8,1,1,2,3,8,8,516,516,2.689,0,0,154,967,0,
5,1,3,2,8,8,2,1,2,3,8,8,519,519,2.779,0,10,431,865,0,
5,1,3,2,8,8,3,1,2,3,8,8,519,519,2.778,0,10,466,897,0,
5,1,3,2,8,8,4,1,2,3,8,8,519,519,2.788,0,10,521,933,0,
5,1,3,2,8,8,5,1,2,3,8,8,520,520,2.433,0,10,698,1029,0,
5,1,3,2,8,8,6,1,2,3,8,8,520,520,2.433,0,10,688,1071,0,
5,1,3,2,8,8,7,1,2,3,8,8,520,520,2.433,0,10,708,1139,0,
5,1,3,2,8,8,8,1,2,3,8,8,520,520,2.433,0,10,702,1147,0,
5,1,3,2,8,8,1,1,3,3,8,8,516,516,2.689,0,0,194,1274,0,
5,1,3,2,8,8,2,1,3,3,8,8,519,519,2.779,0,14,528,1194,0,
5,1,3,2,8,8,3,1,3,3,8,8,519,519,2.778,0,14,578,1248,0,
5,1,3,2,8,8,4,1,3,3,8,8,519,519,2.788,0,14,658,1300,0,
5,1,3,2,8,8,5,1,3,3,8,8,520,520,2.433,0,14,964,1476,0,
5,1,3,2,8,8,6,1,3,3,8,8,520,520,2.433,0,14,994,1544,0,
5,1,3,2,8,8,7,1,3,3,8,8,520,520,2.433,0,14,1024,1656,0,
5,1,3,2,8,8,8,1,3,3,8,8,520,520,2.433,0,14,1002,1675,0,
5,1,3,2,8,8,1,1,4,3,8,8,516,516,2.689,0,0,234,1581,0,
5,1,3,2,8,8,2,1,4,3,8,8,519,519,2.779,0,18,653,1523,0,
5,1,3,2,8,8,3,1,4,3,8,8,519,519,2.778,0,18,722,1599,0,
5,1,3,2,8,8,4,1,4,3,8,8,519,519,2.788,0,18,831,1681,0,
5,1,3,2,8,8,5,1,4,3,8,8,520,520,2.433,0,18,1270,1923,0,
5,1,3,2,8,8,6,1,4,3,8,8,520,520,2.433,0,18,1300,2013,0,
5,1,3,2,8,8,7,1,4,3,8,8,520,520,2.433,0,18,1340,2159,0,
5,1,3,2,8,8,8,1,4,3,8,8,520,520,2.433,0,18,1302,2203,0,
6,1,3,2,8,8,1,1,1,3,8,8,516,516,2.802,0,0,122,693,0,
6,1,3,2,8,8,2,1,1,3,8,8,519,519,2.778,0,6,313,545,0,
6,1,3,2,8,8,3,1,1,3,8,8,519,519,2.788,0,6,344,571,0,
6,1,3,2,8,8,4,1,1,3,8,8,520,520,2.417,0,6,375,575,0,
6,1,3,2,8,8,5,1,1,3,8,8,520,520,2.433,0,6,398,591,0,
6,1,3,2,8,8,6,1,1,3,8,8,520,520,2.433,0,6,409,595,0,
6,1,3,2,8,8,7,1,1,3,8,8,520,520,2.433,0,6,420,619,0,
6,1,3,2,8,8,8,1,1,3,8,8,520,520,2.433,0,6,445,637,0,
6,1,3,2,8,8,1,1,2,3,8,8,516,516,2.802,0,0,164,1044,0,
6,1,3,2,8,8,2,1,2,3,8,8,519,519,2.778,0,10,435,923,0,
6,1,3,2,8,8,3,1,2,3,8,8,519,519,2.788,0,10,499,971,0,
6,1,3,2,8,8,4,1,2,3,8,8,520,520,2.417,0,10,649,1043,0,
6,1,3,2,8,8,5,1,2,3,8,8,520,520,2.433,0,10,693,1071,0,
6,1,3,2,8,8,6,1,2,3,8,8,520,520,2.433,0,10,713,1079,0,
6,1,3,2,8,8,7,1,2,3,8,8,520,520,2.433,0,10,759,1156,0,
6,1,3,2,8,8,8,1,2,3,8,8,520,520,2.433,0,10,725,1151,0,
6,1,3,2,8,8,1,1,3,3,8,8,516,516,2.802,0,0,206,1388,0,
6,1,3,2,8,8,2,1,3,3,8,8,519,519,2.778,0,14,565,1294,0,
6,1,3,2,8,8,3,1,3,3,8,8,519,519,2.788,0,14,663,1364,0,
6,1,3,2,8,8,4,1,3,3,8,8,520,520,2.417,0,14,933,1504,0,
6,1,3,2,8,8,5,1,3,3,8,8,520,520,2.433,0,14,999,1544,0,
6,1,3,2,8,8,6,1,3,3,8,8,520,520,2.433,0,14,1029,1556,0,
6,1,3,2,8,8,7,1,3,3,8,8,520,520,2.433,0,14,1059,1668,0,
6,1,3,2,8,8,8,1,3,3,8,8,520,520,2.433,0,14,1033,1679,0,
6,1,3,2,8,8,1,1,4,3,8,8,516,516,2.802,0,0,248,1732,0,
6,1,3,2,8,8,2,1,4,3,8,8,519,519,2.778,0,18,695,1661,0,
6,1,3,2,8,8,3,1,4,3,8,8,519,519,2.788,0,18,827,1753,0,
6,1,3,2,8,8,4,1,4,3,8,8,520,520,2.417,0,18,1217,1961,0,
6,1,3,2,8,8,5,1,4,3,8,8,520,520,2.433,0,18,1305,2013,0,
6,1,3,2,8,8,6,1,4,3,8,8,520,520,2.433,0,18,1345,2029,0,
6,1,3,2,8,8,7,1,4,3,8,8,520,520,2.433,0,18,1385,2175,0,
6,1,3,2,8,8,8,1,4,3,8,8,520,520,2.433,0,18,1341,2207,0,
7,1,3,2,8,8,1,1,1,3,8,8,516,516,2.916,0,0,130,733,0,
7,1,3,2,8,8,2,1,1,3,8,8,519,519,2.788,0,6,343,585,0,
7,1,3,2,8,8,3,1,1,3,8,8,520,520,2.417,0,6,380,595,0,
7,1,3,2,8,8,4,1,1,3,8,8,520,520,2.417,0,6,391,599,0,
7,1,3,2,8,8,5,1,1,3,8,8,520,520,2.433,0,6,414,615,0,
7,1,3,2,8,8,6,1,1,3,8,8,520,520,2.433,0,6,425,619,0,
7,1,3,2,8,8,7,1,1,3,8,8,520,520,2.433,0,6,450,623,0,
7,1,3,2,8,8,8,1,1,3,8,8,520,520,2.433,0,6,447,641,0,
7,1,3,2,8,8,1,1,2,3,8,8,516,516,2.916,0,0,174,1001,0,
7,1,3,2,8,8,2,1,2,3,8,8,519,519,2.788,0,10,492,1019,0,
7,1,3,2,8,8,3,1,2,3,8,8,520,520,2.417,0,10,654,1103,0,
7,1,3,2,8,8,4,1,2,3,8,8,520,520,2.417,0,10,674,1107,0,
7,1,3,2,8,8,5,1,2,3,8,8,520,520,2.433,0,10,718,1139,0,
7,1,3,2,8,8,6,1,2,3,8,8,520,520,2.433,0,10,764,1156,0,
7,1,3,2,8,8,7,1,2,3,8,8,520,520,2.433,0,10,758,1151,0,
7,1,3,2,8,8,8,1,2,3,8,8,520,520,2.433,0,10,748,1159,0,
7,1,3,2,8,8,1,1,3,3,8,8,516,516,2.916,0,0,218,1294,0,
7,1,3,2,8,8,2,1,3,3,8,8,519,519,2.788,0,14,650,1446,0,
7,1,3,2,8,8,3,1,3,3,8,8,520,520,2.417,0,14,938,1604,0,
7,1,3,2,8,8,4,1,3,3,8,8,520,520,2.417,0,14,968,1608,0,
7,1,3,2,8,8,5,1,3,3,8,8,520,520,2.433,0,14,1034,1656,0,
7,1,3,2,8,8,6,1,3,3,8,8,520,520,2.433,0,14,1090,1668,0,
7,1,3,2,8,8,7,1,3,3,8,8,520,520,2.433,0,14,1066,1644,0,
7,1,3,2,8,8,8,1,3,3,8,8,520,520,2.433,0,14,1064,1691,0,
7,1,3,2,8,8,1,1,4,3,8,8,516,516,2.916,0,0,262,1587,0,
7,1,3,2,8,8,2,1,4,3,8,8,519,519,2.788,0,18,808,1859,0,
7,1,3,2,8,8,3,1,4,3,8,8,520,520,2.417,0,18,1222,2091,0,
7,1,3,2,8,8,4,1,4,3,8,8,520,520,2.417,0,18,1262,2095,0,
7,1,3,2,8,8,5,1,4,3,8,8,520,520,2.433,0,18,1350,2159,0,
7,1,3,2,8,8,6,1,4,3,8,8,520,520,2.433,0,18,1390,2175,0,
7,1,3,2,8,8,7,1,4,3,8,8,520,520,2.433,0,18,1402,2165,0,
7,1,3,2,8,8,8,1,4,3,8,8,520,520,2.433,0,18,1380,2223,0,
8,1,3,2,8,8,1,1,1,3,8,8,516,516,2.826,0,0,176,774,0,
8,1,3,2,8,8,2,1,1,3,8,8,520,520,2.404,0,6,379,603,0,
8,1,3,2,8,8,3,1,1,3,8,8,520,520,2.417,0,6,396,613,0,
8,1,3,2,8,8,4,1,1,3,8,8,520,520,2.417,0,6,407,617,0,
8,1,3,2,8,8,5,1,1,3,8,8,520,520,2.433,0,6,430,633,0,
8,1,3,2,8,8,6,1,1,3,8,8,520,520,2.433,0,6,441,637,0,
8,1,3,2,8,8,7,1,1,3,8,8,520,520,2.433,0,6,452,641,0,
8,1,3,2,8,8,8,1,1,3,8,8,520,520,2.433,0,6,463,645,0,
8,1,3,2,8,8,1,1,2,3,8,8,516,516,2.855,0,0,285,1157,0,
8,1,3,2,8,8,2,1,2,3,8,8,520,520,2.404,0,10,627,1091,0,
8,1,3,2,8,8,3,1,2,3,8,8,520,520,2.417,0,10,657,1107,0,
8,1,3,2,8,8,4,1,2,3,8,8,520,520,2.417,0,10,675,1115,0,
8,1,3,2,8,8,5,1,2,3,8,8,520,520,2.433,0,10,717,1147,0,
8,1,3,2,8,8,6,1,2,3,8,8,520,520,2.433,0,10,735,1151,0,
8,1,3,2,8,8,7,1,2,3,8,8,520,520,2.433,0,10,753,1159,0,
8,1,3,2,8,8,8,1,2,3,8,8,520,520,2.433,0,10,771,1167,0,
8,1,3,2,8,8,1,1,3,3,8,8,516,516,2.855,0,0,371,1535,0,
8,1,3,2,8,8,2,1,3,3,8,8,520,520,2.404,0,14,885,1593,0,
8,1,3,2,8,8,3,1,3,3,8,8,520,520,2.417,0,14,929,1615,0,
8,1,3,2,8,8,4,1,3,3,8,8,520,520,2.417,0,14,955,1627,0,
8,1,3,2,8,8,5,1,3,3,8,8,520,520,2.433,0,14,1017,1675,0,
8,1,3,2,8,8,6,1,3,3,8,8,520,520,2.433,0,14,1043,1679,0,
8,1,3,2,8,8,7,1,3,3,8,8,520,520,2.433,0,14,1069,1691,0,
8,1,3,2,8,8,8,1,3,3,8,8,520,520,2.433,0,14,1095,1703,0,
8,1,3,2,8,8,1,1,4,3,8,8,516,516,2.855,0,0,466,1904,0,
8,1,3,2,8,8,2,1,4,3,8,8,520,520,2.404,0,18,1143,2095,0,
8,1,3,2,8,8,3,1,4,3,8,8,520,520,2.417,0,18,1201,2123,0,
8,1,3,2,8,8,4,1,4,3,8,8,520,520,2.417,0,18,1235,2139,0,
8,1,3,2,8,8,5,1,4,3,8,8,520,520,2.433,0,18,1317,2203,0,
8,1,3,2,8,8,6,1,4,3,8,8,520,520,2.433,0,18,1351,2207,0,
8,1,3,2,8,8,7,1,4,3,8,8,520,520,2.433,0,18,1385,2223,0,
8,1,3,2,8,8,8,1,4,3,8,8,520,520,2.433,0,18,1419,2239,0,
1,1,3,3,8,8,1,1,1,3,8,8,515,515,2.77,0,0,71,445,0,
1,1,3,3,8,8,2,1,1,3,8,8,516,516,2.559,0,0,89,538,0,
1,1,3,3,8,8,3,1,1,3,8,8,516,516,2.865,0,0,102,590,0,
1,1,3,3,8,8,4,1,1,3,8,8,516,516,2.906,0,0,119,637,0,
1,1,3,3,8,8,5,1,1,3,8,8,516,516,2.801,0,0,145,712,0,
1,1,3,3,8,8,6,1,1,3,8,8,516,516,2.802,0,0,149,759,0,
1,1,3,3,8,8,7,1,1,3,8,8,516,516,2.916,0,0,153,806,0,
1,1,3,3,8,8,8,1,1,3,8,8,516,516,2.826,0,0,173,854,0,
1,1,3,3,8,8,1,1,2,3,8,8,515,515,2.77,0,0,92,646,0,
1,1,3,3,8,8,2,1,2,3,8,8,516,516,2.559,0,0,125,849,0,
1,1,3,3,8,8,3,1,2,3,8,8,516,516,2.865,0,0,153,977,0,
1,1,3,3,8,8,4,1,2,3,8,8,516,516,2.906,0,0,185,1078,0,
1,1,3,3,8,8,5,1,2,3,8,8,516,516,2.801,0,0,220,1242,0,
1,1,3,3,8,8,6,1,2,3,8,8,516,516,2.857,0,0,227,1343,0,
1,1,3,3,8,8,7,1,2,3,8,8,516,516,2.916,0,0,256,1434,0,
1,1,3,3,8,8,8,1,2,3,8,8,516,516,2.826,0,0,304,1530,0,
1,1,3,3,8,8,1,1,3,3,8,8,515,515,2.77,0,0,113,840,0,
1,1,3,3,8,8,2,1,3,3,8,8,516,516,2.559,0,0,161,1153,0,
1,1,3,3,8,8,3,1,3,3,8,8,516,516,2.865,0,0,213,1330,0,
1,1,3,3,8,8,4,1,3,3,8,8,516,516,2.906,0,0,251,1512,0,
1,1,3,3,8,8,5,1,3,3,8,8,516,516,2.801,0,0,295,1765,0,
1,1,3,3,8,8,6,1,3,3,8,8,516,516,2.857,0,0,305,1920,0,
1,1,3,3,8,8,7,1,3,3,8,8,516,516,2.916,0,0,354,2055,0,
1,1,3,3,8,8,8,1,3,3,8,8,516,516,2.826,0,0,430,2199,0,
1,1,3,3,8,8,1,1,4,3,8,8,515,515,2.77,0,0,134,1034,0,
1,1,3,3,8,8,2,1,4,3,8,8,516,516,2.559,0,0,197,1457,0,
1,1,3,3,8,8,3,1,4,3,8,8,516,516,2.865,0,0,267,1701,0,
1,1,3,3,8,8,4,1,4,3,8,8,516,516,2.906,0,0,317,1946,0,
1,1,3,3,8,8,5,1,4,3,8,8,516,516,2.801,0,0,370,2288,0,
1,1,3,3,8,8,6,1,4,3,8,8,516,516,2.857,0,0,383,2497,0,
1,1,3,3,8,8,7,1,4,3,8,8,516,516,2.916,0,0,452,2676,0,
1,1,3,3,8,8,8,1,4,3,8,8,516,516,2.826,0,0,556,2868,0,
2,1,3,3,8,8,1,1,1,3,8,8,516,516,2.404,0,0,98,611,0,
2,1,3,3,8,8,2,1,1,3,8,8,516,516,2.776,0,0,101,575,0,
2,1,3,3,8,8,3,1,1,3,8,8,519,519,2.78,0,8,314,555,0,
2,1,3,3,8,8,4,1,1,3,8,8,519,519,2.779,0,8,327,570,0,
2,1,3,3,8,8,5,1,1,3,8,8,519,519,2.779,0,8,352,606,0,
2,1,3,3,8,8,6,1,1,3,8,8,519,519,2.778,0,8,365,630,0,
2,1,3,3,8,8,7,1,1,3,8,8,519,519,2.788,0,8,402,690,0,
2,1,3,3,8,8,8,1,1,3,8,8,520,520,2.433,0,8,447,717,0,
2,1,3,3,8,8,1,1,2,3,8,8,516,516,2.404,0,0,134,862,0,
2,1,3,3,8,8,2,1,2,3,8,8,516,516,2.776,0,0,140,916,0,
2,1,3,3,8,8,3,1,2,3,8,8,519,519,2.78,0,14,456,884,0,
2,1,3,3,8,8,4,1,2,3,8,8,519,519,2.779,0,14,487,935,0,
2,1,3,3,8,8,5,1,2,3,8,8,519,519,2.779,0,14,542,1037,0,
2,1,3,3,8,8,6,1,2,3,8,8,519,519,2.778,0,14,549,1111,0,
2,1,3,3,8,8,7,1,2,3,8,8,519,519,2.788,0,14,625,1247,0,
2,1,3,3,8,8,8,1,2,3,8,8,520,520,2.433,0,14,827,1369,0,
2,1,3,3,8,8,1,1,3,3,8,8,516,516,2.404,0,0,170,1106,0,
2,1,3,3,8,8,2,1,3,3,8,8,516,516,2.776,0,0,179,1250,0,
2,1,3,3,8,8,3,1,3,3,8,8,519,519,2.78,0,20,575,1197,0,
2,1,3,3,8,8,4,1,3,3,8,8,519,519,2.779,0,20,619,1284,0,
2,1,3,3,8,8,5,1,3,3,8,8,519,519,2.779,0,20,699,1452,0,
